Freq.	V(vout)
6.16595001861477e+004	(-2.75675645170122e+001dB,-9.21179010063770e+001°)
6.30957344480187e+004	(-2.77640499863547e+001dB,-9.22411573354797e+001°)
6.45654229034650e+004	(-2.79603249989493e+001dB,-9.23655651743014e+001°)
6.60693448007590e+004	(-2.81563819613018e+001dB,-9.24911891658925e+001°)
6.76082975391975e+004	(-2.83522128464088e+001dB,-9.26180944239108e+001°)
6.91830970918930e+004	(-2.85478091794780e+001dB,-9.27463465609904e+001°)
7.07945784384131e+004	(-2.87431620229537e+001dB,-9.28760117166050e+001°)
7.24435960074983e+004	(-2.89382619608367e+001dB,-9.30071565844512e+001°)
7.41310241300911e+004	(-2.91330990822913e+001dB,-9.31398484393156e+001°)
7.58577575029177e+004	(-2.93276629645325e+001dB,-9.32741551634501e+001°)
7.76247116628685e+004	(-2.95219426549845e+001dB,-9.34101452724054e+001°)
7.94328234724274e+004	(-2.97159266527094e+001dB,-9.35478879403349e+001°)
8.12830516164092e+004	(-2.99096028890959e+001dB,-9.36874530247428e+001°)
8.31763771102663e+004	(-3.01029587078108e+001dB,-9.38289110906535e+001°)
8.51138038202369e+004	(-3.02959808440076e+001dB,-9.39723334341810e+001°)
8.70963589956073e+004	(-3.04886554027958e+001dB,-9.41177921054925e+001°)
8.91250938133737e+004	(-3.06809678369713e+001dB,-9.42653599311055e+001°)
9.12010839355901e+004	(-3.08729029240157e+001dB,-9.44151105355234e+001°)
9.33254300796982e+004	(-3.10644447423698e+001dB,-9.45671183621756e+001°)
9.54992586021427e+004	(-3.12555766469940e+001dB,-9.47214586936033e+001°)
9.77237220955802e+004	(-3.14462812442307e+001dB,-9.48782076709111e+001°)
1.00000000000000e+005	(-3.16365403659841e+001dB,-9.50374423123932e+001°)
