Freq.	V(n015)
2.08929613085402e+004	(-3.46148441741806e+001dB,1.35467862801044e+002°)
2.13796208950222e+004	(-3.59193875560929e+001dB,1.33561326578326e+002°)
2.18776162394954e+004	(-3.72054143466818e+001dB,1.31737813340739e+002°)
2.23872113856832e+004	(-3.84742977381981e+001dB,1.29989602097522e+002°)
2.29086765276776e+004	(-3.97272765194071e+001dB,1.28309948791060e+002°)
2.34422881531990e+004	(-4.09654715001576e+001dB,1.26692924318568e+002°)
2.39883291901947e+004	(-4.21898996012266e+001dB,1.25133284603223e+002°)
2.45470891568501e+004	(-4.34014859522362e+001dB,1.23626365470751e+002°)
2.51188643150956e+004	(-4.46010743010302e+001dB,1.22167996813228e+002°)
2.57039578276884e+004	(-4.57894360125999e+001dB,1.20754432021466e+002°)
2.63026799189536e+004	(-4.69672778411546e+001dB,1.19382289544951e+002°)
2.69153480392689e+004	(-4.81352486966690e+001dB,1.18048504112384e+002°)
2.75422870333814e+004	(-4.92939455268760e+001dB,1.16750285812915e+002°)
2.81838293126443e+004	(-5.04439184668525e+001dB,1.15485085532568e+002°)
2.88403150312658e+004	(-5.15856753496683e+001dB,1.14250565600385e+002°)
2.95120922666636e+004	(-5.27196856743976e+001dB,1.13044574712992e+002°)
3.01995172040199e+004	(-5.38463841112232e+001dB,1.11865126421957e+002°)
3.09029543251357e+004	(-5.49661735927775e+001dB,1.10710380630707e+002°)
3.16227766016835e+004	(-5.60794280702729e+001dB,1.09578627463600e+002°)
3.23593656929626e+004	(-5.71864949555037e+001dB,1.08468273352817e+002°)
3.31131121482588e+004	(-5.82876973036196e+001dB,1.07377828798675e+002°)
3.38844156139200e+004	(-5.93833357663538e+001dB,1.06305897706509e+002°)
3.46736850452529e+004	(-6.04736903393135e+001dB,1.05251167970341e+002°)
3.54813389233573e+004	(-6.15590219348733e+001dB,1.04212403136841e+002°)
3.63078054770098e+004	(-6.26395737984077e+001dB,1.03188435083926e+002°)
3.71535229097169e+004	(-6.37155727831650e+001dB,1.02178157480359e+002°)
3.80189396320558e+004	(-6.47872305046171e+001dB,1.01180519946452e+002°)
3.89045144994277e+004	(-6.58547443860035e+001dB,1.00194522853480e+002°)
3.98107170553494e+004	(-6.69182986046794e+001dB,9.92192126748614e+001°)
4.07380277804109e+004	(-6.79780649530379e+001dB,9.82536777762602e+001°)
4.16869383470332e+004	(-6.90342036204681e+001dB,9.72970446355874e+001°)
4.26579518801589e+004	(-7.00868639054425e+001dB,9.63484744699104e+001°)
4.36515832240162e+004	(-7.11361848648276e+001dB,9.54071601108427e+001°)
4.46683592150959e+004	(-7.21822959063753e+001dB,9.44723232235658e+001°)
4.57088189614871e+004	(-7.32253173283635e+001dB,9.35432117633526e+001°)
4.67735141287194e+004	(-7.42653608134524e+001dB,9.26190976429657e+001°)
4.78630092322634e+004	(-7.53025298804218e+001dB,9.16992746375542e+001°)
4.89778819368442e+004	(-7.63369202958002e+001dB,9.07830564316820e+001°)
5.01187233627268e+004	(-7.73686204507126e+001dB,8.98697748421198e+001°)
5.12861383991360e+004	(-7.83977117053244e+001dB,8.89587781950493e+001°)
5.24807460249768e+004	(-7.94242687034005e+001dB,8.80494298206628e+001°)
5.37031796370248e+004	(-8.04483596590262e+001dB,8.71411066711439e+001°)
5.49540873857620e+004	(-8.14700466189385e+001dB,8.62331980432930e+001°)
5.62341325190344e+004	(-8.24893857008527e+001dB,8.53251043987491e+001°)
5.75439937337152e+004	(-8.35064273088015e+001dB,8.44162362474426e+001°)
5.88843655355584e+004	(-8.45212163321397e+001dB,8.35060131660267e+001°)
6.02559586074352e+004	(-8.55337923223857e+001dB,8.25938628239365e+001°)
6.16595001861477e+004	(-8.65441896525778e+001dB,8.16792201043009e+001°)
6.30957344480187e+004	(-8.75524376645337e+001dB,8.07615263056376e+001°)
6.45654229034650e+004	(-8.85585607951979e+001dB,7.98402283472762e+001°)
6.60693448007590e+004	(-8.95625786933868e+001dB,7.89147780663272e+001°)
