Freq.	V(n011)
2.18272991184296e+003	(-1.67999701496819e+002dB,1.59325246678979e+002°)
2.18776162394951e+003	(-1.67796494845843e+002dB,1.59276517505503e+002°)
2.19280493535041e+003	(-1.67593273118332e+002dB,1.59227667426449e+002°)
2.19785987278478e+003	(-1.67390036242074e+002dB,1.59178696103730e+002°)
2.20292646305342e+003	(-1.67186784144494e+002dB,1.59129603198088e+002°)
2.20800473301886e+003	(-1.66983516752672e+002dB,1.59080388369051e+002°)
2.21309470960560e+003	(-1.66780233993311e+002dB,1.59031051274876e+002°)
2.21819641980018e+003	(-1.66576935792757e+002dB,1.58981591572640e+002°)
2.22330989065136e+003	(-1.66373622076980e+002dB,1.58932008918069e+002°)
2.22843514927026e+003	(-1.66170292771609e+002dB,1.58882302965770e+002°)
2.23357222283049e+003	(-1.65966947801860e+002dB,1.58832473368910e+002°)
2.23872113856830e+003	(-1.65763587092620e+002dB,1.58782519779603e+002°)
2.24388192378272e+003	(-1.65560210568375e+002dB,1.58732441848527e+002°)
2.24905460583574e+003	(-1.65356818153251e+002dB,1.58682239225191e+002°)
2.25423921215239e+003	(-1.65153409770986e+002dB,1.58631911557756e+002°)
2.25943577022093e+003	(-1.64949985344940e+002dB,1.58581458493050e+002°)
2.26464430759302e+003	(-1.64746544798095e+002dB,1.58530879676705e+002°)
2.26986485188378e+003	(-1.64543088053043e+002dB,1.58480174752983e+002°)
