Freq.	V(vhp1)
1.19674053130718e+004	(1.85043573368927e+001dB,1.42696021148830e+002°)
1.19949930314931e+004	(1.86821422766496e+001dB,1.41902462520114e+002°)
1.20226443461735e+004	(1.88610613851510e+001dB,1.41079615349525e+002°)
1.20503594037173e+004	(1.90410249408726e+001dB,1.40226179082376e+002°)
1.20781383510671e+004	(1.92219291336547e+001dB,1.39340808483166e+002°)
1.21059813355041e+004	(1.94036545851691e+001dB,1.38422116265255e+002°)
1.21338885046491e+004	(1.95860647645761e+001dB,1.37468676775987e+002°)
1.21618600064630e+004	(1.97690043041624e+001dB,1.36479030927209e+002°)
1.21898959892480e+004	(1.99522972239833e+001dB,1.35451692582117e+002°)
1.22179966016480e+004	(2.01357450798761e+001dB,1.34385156629308e+002°)
1.22461619926498e+004	(2.03191250558285e+001dB,1.33277908992429e+002°)
1.22743923115834e+004	(2.05021880297117e+001dB,1.32128438836973e+002°)
1.23026877081231e+004	(2.06846566509486e+001dB,1.30935253242054e+002°)
1.23310483322884e+004	(2.08662234798285e+001dB,1.29696894601361e+002°)
1.23594743344444e+004	(2.10465492508660e+001dB,1.28411961000109e+002°)
1.23879658653030e+004	(2.12252613366414e+001dB,1.27079129779372e+002°)
1.24165230759234e+004	(2.14019525035944e+001dB,1.25697184440815e+002°)
1.24451461177131e+004	(2.15761800666299e+001dB,1.24265044958340e+002°)
1.24738351424287e+004	(2.17474655642142e+001dB,1.22781801443725e+002°)
1.25025903021765e+004	(2.19152950885962e+001dB,1.21246750956741e+002°)
1.25314117494134e+004	(2.20791204151939e+001dB,1.19659437053939e+002°)
1.25602996369480e+004	(2.22383610790037e+001dB,1.18019691434930e+002°)
1.25892541179410e+004	(2.23924075417429e+001dB,1.16327676774465e+002°)
1.26182753459060e+004	(2.25406255788489e+001dB,1.14583929533075e+002°)
1.26473634747108e+004	(2.26823619880098e+001dB,1.12789401234505e+002°)
1.26765186585777e+004	(2.28169516787200e+001dB,1.10945496408060e+002°)
1.27057410520847e+004	(2.29437261444215e+001dB,1.09054105148959e+002°)
1.27350308101659e+004	(2.30620232456205e+001dB,1.07117628085702e+002°)
1.27643880881127e+004	(2.31711981463417e+001dB,1.05138991499140e+002°)
1.27938130415745e+004	(2.32706351520983e+001dB,1.03121650449935e+002°)
1.28233058265595e+004	(2.33597601022607e+001dB,1.01069578067900e+002°)
1.28528665994354e+004	(2.34380528823665e+001dB,9.89872396518200e+001°)
1.28824955169306e+004	(2.35050595528702e+001dB,9.68795509140478e+001°)
1.29121927361346e+004	(2.35604035503636e+001dB,9.47518205470780e+001°)
1.29419584144991e+004	(2.36037954141148e+001dB,9.26096782299954e+001°)
1.29717927098388e+004	(2.36350405302957e+001dB,9.04589901493535e+001°)
1.30016957803322e+004	(2.36540444692644e+001dB,8.83057649864642e+001°)
1.30316677845222e+004	(2.36608156131063e+001dB,8.61560540259661e+001°)
1.30617088813177e+004	(2.36554649213999e+001dB,8.40158494872293e+001°)
1.30918192299933e+004	(2.36382028488402e+001dB,8.18909853172147e+001°)
1.31219989901913e+004	(2.36093335926686e+001dB,7.97870444938339e+001°)
1.31522483219216e+004	(2.35692469947888e+001dB,7.77092763960202e+001°)
1.31825673855633e+004	(2.35184085395189e+001dB,7.56625270594257e+001°)
1.32129563418650e+004	(2.34573479640329e+001dB,7.36511842396259e+001°)
1.32434153519459e+004	(2.33866470309377e+001dB,7.16791382444591e+001°)
1.32739445772966e+004	(2.33069270027186e+001dB,6.97497585672317e+001°)
1.33045441797801e+004	(2.32188363120226e+001dB,6.78658855317591e+001°)
1.33352143216325e+004	(2.31230388490101e+001dB,6.60298355039563e+001°)
1.33659551654636e+004	(2.30202031976895e+001dB,6.42434177618667e+001°)
1.33967668742586e+004	(2.29109930574702e+001dB,6.25079608506672e+001°)
1.34276496113779e+004	(2.27960589928814e+001dB,6.08243461647902e+001°)
1.34586035405587e+004	(2.26760315702194e+001dB,5.91930465657169e+001°)
1.34896288259157e+004	(2.25515158690753e+001dB,5.76141680238198e+001°)
1.35207256319420e+004	(2.24230873013405e+001dB,5.60874925273609e+001°)
1.35518941235096e+004	(2.22912886305897e+001dB,5.46125207960415e+001°)
1.35831344658707e+004	(2.21566280595368e+001dB,5.31885136410195e+001°)
1.36144468246587e+004	(2.20195782405326e+001dB,5.18145311057184e+001°)
1.36458313658884e+004	(2.18805760613902e+001dB,5.04894687869874e+001°)
1.36772882559577e+004	(2.17400230637061e+001dB,4.92120909654760e+001°)
1.37088176616477e+004	(2.15982863609522e+001dB,4.79810603637788e+001°)
1.37404197501243e+004	(2.14556999369827e+001dB,4.67949645012549e+001°)
1.37720946889387e+004	(2.13125662205848e+001dB,4.56523387282512e+001°)
1.38038426460280e+004	(2.11691578470889e+001dB,4.45516861039642e+001°)
1.38356637897170e+004	(2.10257195329635e+001dB,4.34914943365377e+001°)
1.38675582887181e+004	(2.08824700031549e+001dB,4.24702500361309e+001°)
1.38995263121327e+004	(2.07396039233799e+001dB,4.14864505465875e+001°)
1.39315680294522e+004	(2.05972938004610e+001dB,4.05386136230804e+001°)
1.39636836105585e+004	(2.04556918230996e+001dB,3.96252852155681e+001°)
1.39958732257254e+004	(2.03149316232715e+001dB,3.87450456038194e+001°)
1.40281370456187e+004	(2.01751299448288e+001dB,3.78965141117932e+001°)
1.40604752412983e+004	(2.00363882110422e+001dB,3.70783526089133e+001°)
1.40928879842179e+004	(1.98987939868912e+001dB,3.62892679847652e+001°)
1.41253754462267e+004	(1.97624223350571e+001dB,3.55280137628973e+001°)
1.41579377995700e+004	(1.96273370669533e+001dB,3.47933909993782e+001°)
1.41905752168901e+004	(1.94935918918692e+001dB,3.40842485930396e+001°)
1.42232878712274e+004	(1.93612314685327e+001dB,3.33994831171206e+001°)
1.42560759360210e+004	(1.92302923642134e+001dB,3.27380382664381e+001°)
1.42889395851102e+004	(1.91008039269885e+001dB,3.20989040002980e+001°)
1.43218789927346e+004	(1.89727890770337e+001dB,3.14811154490469e+001°)
1.43548943335357e+004	(1.88462650228682e+001dB,3.08837516413630e+001°)
1.43879857825576e+004	(1.87212439083970e+001dB,3.03059341000042e+001°)
1.44211535152478e+004	(1.85977333964128e+001dB,2.97468253456000e+001°)
1.44543977074584e+004	(1.84757371939764e+001dB,2.92056273411283e+001°)
1.44877185354467e+004	(1.83552555247915e+001dB,2.86815799037433e+001°)
1.45211161758766e+004	(1.82362855533751e+001dB,2.81739591055770e+001°)
1.45545908058188e+004	(1.81188217654901e+001dB,2.76820756808600e+001°)
1.45881426027526e+004	(1.80028563089722e+001dB,2.72052734531049e+001°)
1.46217717445663e+004	(1.78883792987543e+001dB,2.67429277930855e+001°)
1.46554784095582e+004	(1.77753790895788e+001dB,2.62944441158347e+001°)
1.46892627764378e+004	(1.76638425195801e+001dB,2.58592564227958e+001°)
1.47231250243263e+004	(1.75537551276428e+001dB,2.54368258935517e+001°)
1.47570653327581e+004	(1.74451013471694e+001dB,2.50266395301416e+001°)
1.47910838816812e+004	(1.73378646786493e+001dB,2.46282088558274e+001°)
1.48251808514586e+004	(1.72320278431905e+001dB,2.42410686692442e+001°)
1.48593564228692e+004	(1.71275729189683e+001dB,2.38647758541258e+001°)
1.48936107771082e+004	(1.70244814623533e+001dB,2.34989082442026e+001°)
1.49279440957891e+004	(1.69227346153076e+001dB,2.31430635424057e+001°)
1.49623565609434e+004	(1.68223132004777e+001dB,2.27968582931607e+001°)
1.49968483550228e+004	(1.67231978052722e+001dB,2.24599269062739e+001°)
1.50314196608993e+004	(1.66253688560782e+001dB,2.21319207307315e+001°)
1.50660706618665e+004	(1.65288066836565e+001dB,2.18125071765761e+001°)
1.51008015416406e+004	(1.64334915806471e+001dB,2.15013688829566e+001°)
1.51356124843612e+004	(1.63394038520217e+001dB,2.11982029303710e+001°)
1.51705036745924e+004	(1.62465238592340e+001dB,2.09027200951266e+001°)
1.52054752973240e+004	(1.61548320587407e+001dB,2.06146441440258e+001°)
1.52405275379720e+004	(1.60643090354970e+001dB,2.03337111673249e+001°)
1.52756605823798e+004	(1.59749355319673e+001dB,2.00596689480397e+001°)
1.53108746168194e+004	(1.58866924731357e+001dB,1.97922763657320e+001°)
1.53461698279920e+004	(1.57995609879523e+001dB,1.95313028329651e+001°)
1.53815464030294e+004	(1.57135224276014e+001dB,1.92765277626800e+001°)
1.54170045294946e+004	(1.56285583809444e+001dB,1.90277400648189e+001°)
1.54525443953832e+004	(1.55446506874460e+001dB,1.87847376705847e+001°)
1.54881661891239e+004	(1.54617814478660e+001dB,1.85473270828058e+001°)
1.55238700995799e+004	(1.53799330329661e+001dB,1.83153229509456e+001°)
1.55596563160498e+004	(1.52990880904566e+001dB,1.80885476693675e+001°)
1.55955250282686e+004	(1.52192295503828e+001dB,1.78668309975348e+001°)
1.56314764264086e+004	(1.51403406291330e+001dB,1.76500097009000e+001°)
1.56675107010805e+004	(1.50624048322269e+001dB,1.74379272112990e+001°)
1.57036280433346e+004	(1.49854059560298e+001dB,1.72304333057336e+001°)
1.57398286446612e+004	(1.49093280885209e+001dB,1.70273838024864e+001°)
1.57761126969925e+004	(1.48341556092319e+001dB,1.68286402735733e+001°)
1.58124803927029e+004	(1.47598731884573e+001dB,1.66340697725923e+001°)
1.58489319246102e+004	(1.46864657858309e+001dB,1.64435445770864e+001°)
1.58854674859768e+004	(1.46139186483487e+001dB,1.62569419445838e+001°)
1.59220872705107e+004	(1.45422173079134e+001dB,1.60741438815334e+001°)
1.59587914723663e+004	(1.44713475784658e+001dB,1.58950369243935e+001°)
1.59955802861457e+004	(1.44012955527616e+001dB,1.57195119321835e+001°)
1.60324539068994e+004	(1.43320475988456e+001dB,1.55474638898387e+001°)
1.60694125301278e+004	(1.42635903562708e+001dB,1.53787917217550e+001°)
1.61064563517817e+004	(1.41959107321042e+001dB,1.52133981149515e+001°)
1.61435855682639e+004	(1.41289958967542e+001dB,1.50511893512949e+001°)
1.61808003764296e+004	(1.40628332796554e+001dB,1.48920751482845e+001°)
1.62181009735883e+004	(1.39974105648375e+001dB,1.47359685079129e+001°)
1.62554875575038e+004	(1.39327156864065e+001dB,1.45827855731483e+001°)
1.62929603263962e+004	(1.38687368239582e+001dB,1.44324454916177e+001°)
1.63305194789423e+004	(1.38054623979481e+001dB,1.42848702860876e+001°)
1.63681652142771e+004	(1.37428810650315e+001dB,1.41399847313654e+001°)
1.64058977319944e+004	(1.36809817133933e+001dB,1.39977162372724e+001°)
1.64437172321483e+004	(1.36197534580786e+001dB,1.38579947373498e+001°)
1.64816239152540e+004	(1.35591856363382e+001dB,1.37207525829880e+001°)
1.65196179822891e+004	(1.34992678029975e+001dB,1.35859244426844e+001°)
1.65576996346942e+004	(1.34399897258613e+001dB,1.34534472061514e+001°)
1.65958690743746e+004	(1.33813413811583e+001dB,1.33232598930129e+001°)
1.66341265037006e+004	(1.33233129490364e+001dB,1.31953035658464e+001°)
1.66724721255096e+004	(1.32658948091114e+001dB,1.30695212473336e+001°)
1.67109061431060e+004	(1.32090775360765e+001dB,1.29458578413103e+001°)
1.67494287602633e+004	(1.31528518953754e+001dB,1.28242600575001e+001°)
1.67880401812245e+004	(1.30972088389434e+001dB,1.27046763397460e+001°)
1.68267406107036e+004	(1.30421395010186e+001dB,1.25870567975528e+001°)
1.68655302538863e+004	(1.29876351940273e+001dB,1.24713531407718e+001°)
1.69044093164316e+004	(1.29336874045429e+001dB,1.23575186172621e+001°)
1.69433780044722e+004	(1.28802877893226e+001dB,1.22455079533783e+001°)
1.69824365246164e+004	(1.28274281714204e+001dB,1.21352772971381e+001°)
1.70215850839484e+004	(1.27751005363790e+001dB,1.20267841639352e+001°)
1.70608238900301e+004	(1.27232970285004e+001dB,1.19199873846672e+001°)
1.71001531509018e+004	(1.26720099471948e+001dB,1.18148470561581e+001°)
1.71395730750832e+004	(1.26212317434090e+001dB,1.17113244937617e+001°)
1.71790838715748e+004	(1.25709550161319e+001dB,1.16093821860335e+001°)
1.72186857498590e+004	(1.25211725089798e+001dB,1.15089837513741e+001°)
1.72583789199009e+004	(1.24718771068574e+001dB,1.14100938965421e+001°)
1.72981635921499e+004	(1.24230618326962e+001dB,1.13126783769488e+001°)
1.73380399775403e+004	(1.23747198442687e+001dB,1.12167039586463e+001°)
1.73780082874926e+004	(1.23268444310770e+001dB,1.11221383819261e+001°)
1.74180687339150e+004	(1.22794290113150e+001dB,1.10289503264528e+001°)
1.74582215292039e+004	(1.22324671289035e+001dB,1.09371093778590e+001°)
1.74984668862454e+004	(1.21859524505965e+001dB,1.08465859957295e+001°)
1.75388050184165e+004	(1.21398787631572e+001dB,1.07573514829125e+001°)
1.75792361395858e+004	(1.20942399706035e+001dB,1.06693779560927e+001°)
1.76197604641152e+004	(1.20490300915206e+001dB,1.05826383175688e+001°)
1.76603782068605e+004	(1.20042432564394e+001dB,1.04971062281783e+001°)
1.77010895831731e+004	(1.19598737052807e+001dB,1.04127560813165e+001°)
1.77418948089005e+004	(1.19159157848614e+001dB,1.03295629780009e+001°)
1.77827941003881e+004	(1.18723639464641e+001dB,1.02475027029306e+001°)
1.78237876744797e+004	(1.18292127434666e+001dB,1.01665517014977e+001°)
1.78648757485193e+004	(1.17864568290305e+001dB,1.00866870577058e+001°)
1.79060585403518e+004	(1.17440909538488e+001dB,1.00078864729559e+001°)
1.79473362683241e+004	(1.17021099639486e+001dB,9.93012824566108e+000°)
1.79887091512867e+004	(1.16605087985498e+001dB,9.85339125165067e+000°)
1.80301774085945e+004	(1.16192824879779e+001dB,9.77765492533262e+000°)
1.80717412601081e+004	(1.15784261516291e+001dB,9.70289924157755e+000°)
1.81134009261948e+004	(1.15379349959858e+001dB,9.62910469829413e+000°)
1.81551566277302e+004	(1.14978043126838e+001dB,9.55625229966545e+000°)
1.81970085860986e+004	(1.14580294766265e+001dB,9.48432354001856e+000°)
1.82389570231952e+004	(1.14186059441478e+001dB,9.41330038829783e+000°)
1.82810021614262e+004	(1.13795292512205e+001dB,9.34316527311847e+000°)
1.83231442237109e+004	(1.13407950117103e+001dB,9.27390106837370e+000°)
1.83653834334823e+004	(1.13023989156729e+001dB,9.20549107937361e+000°)
1.84077200146883e+004	(1.12643367276949e+001dB,9.13791902949161e+000°)
1.84501541917935e+004	(1.12266042852756e+001dB,9.07116904729884e+000°)
1.84926861897796e+004	(1.11891974972497e+001dB,9.00522565416472e+000°)
1.85353162341469e+004	(1.11521123422488e+001dB,8.94007375230522e+000°)
1.85780445509158e+004	(1.11153448672024e+001dB,8.87569861325925e+000°)
1.86208713666274e+004	(1.10788911858756e+001dB,8.81208586677850e+000°)
1.86637969083455e+004	(1.10427474774430e+001dB,8.74922149010804e+000°)
1.87068214036568e+004	(1.10069099850984e+001dB,8.68709179764917e+000°)
1.87499450806729e+004	(1.09713750146997e+001dB,8.62568343098226e+000°)
1.87931681680314e+004	(1.09361389334453e+001dB,8.56498334923989e+000°)
1.88364908948968e+004	(1.09011981685856e+001dB,8.50497881981382e+000°)
1.88799134909617e+004	(1.08665492061645e+001dB,8.44565740938301e+000°)
1.89234361864485e+004	(1.08321885897927e+001dB,8.38700697524963e+000°)
1.89670592121102e+004	(1.07981129194507e+001dB,8.32901565697318e+000°)
1.90107827992317e+004	(1.07643188503216e+001dB,8.27167186828592e+000°)
1.90546071796312e+004	(1.07308030916515e+001dB,8.21496428928562e+000°)
1.90985325856611e+004	(1.06975624056387e+001dB,8.15888185888789e+000°)
1.91425592502096e+004	(1.06645936063491e+001dB,8.10341376753324e+000°)
1.91866874067016e+004	(1.06318935586581e+001dB,8.04854945013631e+000°)
1.92309172891003e+004	(1.05994591772183e+001dB,7.99427857926847e+000°)
1.92752491319081e+004	(1.05672874254516e+001dB,7.94059105856693e+000°)
1.93196831701679e+004	(1.05353753145661e+001dB,7.88747701635702e+000°)
1.93642196394648e+004	(1.05037199025957e+001dB,7.83492679948569e+000°)
1.94088587759265e+004	(1.04723182934636e+001dB,7.78293096735374e+000°)
1.94536008162253e+004	(1.04411676360675e+001dB,7.73148028614052e+000°)
1.94984459975791e+004	(1.04102651233865e+001dB,7.68056572321545e+000°)
1.95433945577526e+004	(1.03796079916096e+001dB,7.63017844172757e+000°)
1.95884467350586e+004	(1.03491935192842e+001dB,7.58030979536741e+000°)
1.96336027683591e+004	(1.03190190264850e+001dB,7.53095132329459e+000°)
1.96788628970671e+004	(1.02890818740022e+001dB,7.48209474522603e+000°)
1.97242273611472e+004	(1.02593794625488e+001dB,7.43373195667691e+000°)
1.97696964011173e+004	(1.02299092319866e+001dB,7.38585502435171e+000°)
1.98152702580496e+004	(1.02006686605694e+001dB,7.33845618167652e+000°)
1.98609491735724e+004	(1.01716552642047e+001dB,7.29152782447164e+000°)
1.99067333898705e+004	(1.01428665957317e+001dB,7.24506250675507e+000°)
1.99526231496874e+004	(1.01143002442162e+001dB,7.19905293667611e+000°)
1.99986186963261e+004	(1.00859538342621e+001dB,7.15349197257168e+000°)
2.00447202736503e+004	(1.00578250253374e+001dB,7.10837261914314e+000°)
2.00909281260859e+004	(1.00299115111170e+001dB,7.06368802374766e+000°)
2.01372424986225e+004	(1.00022110188398e+001dB,7.01943147280135e+000°)
2.01836636368142e+004	(9.97472130867970e+000dB,6.97559638828995e+000°)
2.02301917867813e+004	(9.94744017313213e+000dB,6.93217632438297e+000°)
2.02768271952114e+004	(9.92036543641318e+000dB,6.88916496414877e+000°)
2.03235701093608e+004	(9.89349495387292e+000dB,6.84655611636510e+000°)
2.03704207770558e+004	(9.86682661142145e+000dB,6.80434371242516e+000°)
2.04173794466939e+004	(9.84035832496787e+000dB,6.76252180333168e+000°)
2.04644463672453e+004	(9.81408803987162e+000dB,6.72108455678079e+000°)
2.05116217882543e+004	(9.78801373040611e+000dB,6.68002625432809e+000°)
2.05589059598400e+004	(9.76213339923396e+000dB,6.63934128863760e+000°)
2.06062991326986e+004	(9.73644507689383e+000dB,6.59902416080952e+000°)
2.06538015581039e+004	(9.71094682129854e+000dB,6.55906947778346e+000°)
2.07014134879090e+004	(9.68563671724405e+000dB,6.51947194981630e+000°)
2.07491351745477e+004	(9.66051287592920e+000dB,6.48022638803078e+000°)
2.07969668710355e+004	(9.63557343448574e+000dB,6.44132770203347e+000°)
2.08449088309715e+004	(9.61081655551857e+000dB,6.40277089759942e+000°)
2.08929613085390e+004	(9.58624042665585e+000dB,6.36455107442127e+000°)
2.09411245585075e+004	(9.56184326010883e+000dB,6.32666342392100e+000°)
2.09893988362338e+004	(9.53762329224091e+000dB,6.28910322712208e+000°)
2.10377843976633e+004	(9.51357878314605e+000dB,6.25186585258059e+000°)
2.10862814993315e+004	(9.48970801623587e+000dB,6.21494675437243e+000°)
2.11348903983650e+004	(9.46600929783597e+000dB,6.17834147013627e+000°)
2.11836113524836e+004	(9.44248095679011e+000dB,6.14204561916876e+000°)
2.12324446200007e+004	(9.41912134407321e+000dB,6.10605490057194e+000°)
2.12813904598257e+004	(9.39592883241225e+000dB,6.07036509145072e+000°)
2.13304491314643e+004	(9.37290181591495e+000dB,6.03497204515763e+000°)
2.13796208950209e+004	(9.35003870970644e+000dB,5.99987168958614e+000°)
2.14289060111991e+004	(9.32733794957330e+000dB,5.96506002550764e+000°)
2.14783047413039e+004	(9.30479799161486e+000dB,5.93053312495387e+000°)
2.15278173472422e+004	(9.28241731190187e+000dB,5.89628712964087e+000°)
2.15774440915252e+004	(9.26019440614190e+000dB,5.86231824943535e+000°)
2.16271852372687e+004	(9.23812778935201e+000dB,5.82862276086050e+000°)
2.16770410481955e+004	(9.21621599553747e+000dB,5.79519700564071e+000°)
2.17270117886359e+004	(9.19445757737761e+000dB,5.76203738928476e+000°)
2.17770977235301e+004	(9.17285110591753e+000dB,5.72914037970455e+000°)
2.18272991184285e+004	(9.15139517026637e+000dB,5.69650250586999e+000°)
2.18776162394940e+004	(9.13008837730142e+000dB,5.66412035649830e+000°)
2.19280493535030e+004	(9.10892935137826e+000dB,5.63199057877685e+000°)
2.19785987278467e+004	(9.08791673404659e+000dB,5.60010987711795e+000°)
2.20292646305330e+004	(9.06704918377179e+000dB,5.56847501194578e+000°)
2.20800473301875e+004	(9.04632537566199e+000dB,5.53708279851335e+000°)
2.21309470960548e+004	(9.02574400120042e+000dB,5.50593010574967e+000°)
2.21819641980006e+004	(9.00530376798313e+000dB,5.47501385513484e+000°)
2.22330989065125e+004	(8.98500339946189e+000dB,5.44433101960486e+000°)
2.22843514927015e+004	(8.96484163469193e+000dB,5.41387862248129e+000°)
2.23357222283038e+004	(8.94481722808474e+000dB,5.38365373642949e+000°)
2.23872113856818e+004	(8.92492894916562e+000dB,5.35365348244095e+000°)
2.24388192378261e+004	(8.90517558233598e+000dB,5.32387502884147e+000°)
2.24905460583562e+004	(8.88555592664003e+000dB,5.29431559032324e+000°)
2.25423921215227e+004	(8.86606879553621e+000dB,5.26497242700048e+000°)
2.25943577022082e+004	(8.84671301667285e+000dB,5.23584284348764e+000°)
2.26464430759290e+004	(8.82748743166800e+000dB,5.20692418800048e+000°)
2.26986485188366e+004	(8.80839089589379e+000dB,5.17821385147813e+000°)
2.27509743077191e+004	(8.78942227826441e+000dB,5.14970926672671e+000°)
2.28034207200026e+004	(8.77058046102853e+000dB,5.12140790758262e+000°)
2.28559880337527e+004	(8.75186433956533e+000dB,5.09330728809685e+000°)
2.29086765276761e+004	(8.73327282218452e+000dB,5.06540496173719e+000°)
2.29614864811220e+004	(8.71480482993002e+000dB,5.03769852061041e+000°)
2.30144181740835e+004	(8.69645929638730e+000dB,5.01018559470211e+000°)
2.30674718871991e+004	(8.67823516749428e+000dB,4.98286385113479e+000°)
2.31206479017543e+004	(8.66013140135597e+000dB,4.95573099344220e+000°)
2.31739464996832e+004	(8.64214696806203e+000dB,4.92878476086214e+000°)
2.32273679635694e+004	(8.62428084950814e+000dB,4.90202292764403e+000°)
2.32809125766484e+004	(8.60653203922050e+000dB,4.87544330237362e+000°)
2.33345806228084e+004	(8.58889954218350e+000dB,4.84904372731242e+000°)
2.33883723865919e+004	(8.57138237467050e+000dB,4.82282207775275e+000°)
2.34422881531976e+004	(8.55397956407774e+000dB,4.79677626138713e+000°)
2.34963282084814e+004	(8.53669014876130e+000dB,4.77090421769217e+000°)
2.35504928389584e+004	(8.51951317787683e+000dB,4.74520391732638e+000°)
2.36047823318041e+004	(8.50244771122246e+000dB,4.71967336154165e+000°)
2.36591969748559e+004	(8.48549281908411e+000dB,4.69431058160766e+000°)
2.37137370566149e+004	(8.46864758208391e+000dB,4.66911363824935e+000°)
2.37684028662471e+004	(8.45191109103120e+000dB,4.64408062109712e+000°)
2.38231946935852e+004	(8.43528244677610e+000dB,4.61920964814879e+000°)
2.38781128291301e+004	(8.41876076006581e+000dB,4.59449886524388e+000°)
2.39331575640522e+004	(8.40234515140330e+000dB,4.56994644554929e+000°)
2.39883291901932e+004	(8.38603475090866e+000dB,4.54555058905625e+000°)
2.40436280000676e+004	(8.36982869818255e+000dB,4.52130952208852e+000°)
2.40990542868642e+004	(8.35372614217245e+000dB,4.49722149682095e+000°)
2.41546083444477e+004	(8.33772624104108e+000dB,4.47328479080889e+000°)
2.42102904673601e+004	(8.32182816203680e+000dB,4.44949770652763e+000°)
2.42661009508224e+004	(8.30603108136677e+000dB,4.42585857092136e+000°)
2.43220400907364e+004	(8.29033418407191e+000dB,4.40236573496287e+000°)
2.43781081836858e+004	(8.27473666390418e+000dB,4.37901757322160e+000°)
2.44343055269380e+004	(8.25923772320587e+000dB,4.35581248344171e+000°)
2.44906324184457e+004	(8.24383657279103e+000dB,4.33274888612836e+000°)
2.45470891568486e+004	(8.22853243182891e+000dB,4.30982522414377e+000°)
2.46036760414745e+004	(8.21332452772930e+000dB,4.28703996231076e+000°)
2.46603933723416e+004	(8.19821209602993e+000dB,4.26439158702547e+000°)
2.47172414501595e+004	(8.18319438028559e+000dB,4.24187860587777e+000°)
2.47742205763311e+004	(8.16827063195933e+000dB,4.21949954727966e+000°)
2.48313310529539e+004	(8.15344011031537e+000dB,4.19725296010167e+000°)
2.48885731828221e+004	(8.13870208231371e+000dB,4.17513741331653e+000°)
2.49459472694278e+004	(8.12405582250669e+000dB,4.15315149565020e+000°)
2.50034536169625e+004	(8.10950061293716e+000dB,4.13129381524065e+000°)
2.50610925303193e+004	(8.09503574303827e+000dB,4.10956299930260e+000°)
2.51188643150940e+004	(8.08066050953499e+000dB,4.08795769380052e+000°)
2.51767692775867e+004	(8.06637421634740e+000dB,4.06647656312683e+000°)
2.52348077248039e+004	(8.05217617449519e+000dB,4.04511828978813e+000°)
2.52929799644596e+004	(8.03806570200409e+000dB,4.02388157409654e+000°)
2.53512863049773e+004	(8.02404212381361e+000dB,4.00276513386788e+000°)
2.54097270554912e+004	(8.01010477168639e+000dB,3.98176770412608e+000°)
2.54683025258486e+004	(7.99625298411897e+000dB,3.96088803681331e+000°)
2.55270130266106e+004	(7.98248610625393e+000dB,3.94012490050561e+000°)
2.55858588690546e+004	(7.96880348979361e+000dB,3.91947708013497e+000°)
2.56448403651753e+004	(7.95520449291510e+000dB,3.89894337671608e+000°)
2.57039578276868e+004	(7.94168848018658e+000dB,3.87852260707933e+000°)
2.57632115700239e+004	(7.92825482248506e+000dB,3.85821360360819e+000°)
2.58226019063441e+004	(7.91490289691543e+000dB,3.83801521398283e+000°)
2.58821291515290e+004	(7.90163208673067e+000dB,3.81792630092748e+000°)
2.59417936211863e+004	(7.88844178125349e+000dB,3.79794574196427e+000°)
2.60015956316508e+004	(7.87533137579908e+000dB,3.77807242917046e+000°)
2.60615354999871e+004	(7.86230027159924e+000dB,3.75830526894122e+000°)
2.61216135439902e+004	(7.84934787572741e+000dB,3.73864318175676e+000°)
2.61818300821880e+004	(7.83647360102511e+000dB,3.71908510195410e+000°)
2.62421854338425e+004	(7.82367686602957e+000dB,3.69962997750293e+000°)
2.63026799189519e+004	(7.81095709490223e+000dB,3.68027676978621e+000°)
2.63633138582519e+004	(7.79831371735851e+000dB,3.66102445338455e+000°)
2.64240875732175e+004	(7.78574616859874e+000dB,3.64187201586502e+000°)
2.64850013860651e+004	(7.77325388923997e+000dB,3.62281845757394e+000°)
2.65460556197535e+004	(7.76083632524897e+000dB,3.60386279143320e+000°)
2.66072505979862e+004	(7.74849292787614e+000dB,3.58500404274124e+000°)
2.66685866452128e+004	(7.73622315359058e+000dB,3.56624124897682e+000°)
2.67300640866312e+004	(7.72402646401600e+000dB,3.54757345960732e+000°)
2.67916832481884e+004	(7.71190232586764e+000dB,3.52899973590018e+000°)
2.68534444565831e+004	(7.69985021089027e+000dB,3.51051915073784e+000°)
2.69153480392672e+004	(7.68786959579691e+000dB,3.49213078843642e+000°)
2.69773943244472e+004	(7.67595996220864e+000dB,3.47383374456743e+000°)
2.70395836410865e+004	(7.66412079659524e+000dB,3.45562712578323e+000°)
2.71019163189064e+004	(7.65235159021683e+000dB,3.43751004964504e+000°)
2.71643926883888e+004	(7.64065183906606e+000dB,3.41948164445460e+000°)
2.72270130807771e+004	(7.62902104381166e+000dB,3.40154104908932e+000°)
2.72897778280784e+004	(7.61745870974235e+000dB,3.38368741283918e+000°)
2.73526872630651e+004	(7.60596434671191e+000dB,3.36591989524802e+000°)
2.74157417192768e+004	(7.59453746908482e+000dB,3.34823766595654e+000°)
2.74789415310219e+004	(7.58317759568298e+000dB,3.33063990454936e+000°)
2.75422870333796e+004	(7.57188424973284e+000dB,3.31312580040324e+000°)
2.76057785622014e+004	(7.56065695881369e+000dB,3.29569455253979e+000°)
2.76694164541131e+004	(7.54949525480641e+000dB,3.27834536947969e+000°)
2.77332010465164e+004	(7.53839867384310e+000dB,3.26107746909965e+000°)
2.77971326775908e+004	(7.52736675625749e+000dB,3.24389007849233e+000°)
2.78612116862956e+004	(7.51639904653591e+000dB,3.22678243382846e+000°)
