Freq.	V(vo)
1.59955802861465e+003	(-2.57452547340770e+002dB,-2.02043950734598e+001°)
1.60324539069002e+003	(-2.57210907411707e+002dB,-2.02512689021667e+001°)
1.60694125301286e+003	(-2.56969259837181e+002dB,-2.02982542606507e+001°)
1.61064563517825e+003	(-2.56727604581173e+002dB,-2.03453514266263e+001°)
1.61435855682647e+003	(-2.56485941607641e+002dB,-2.03925606802300e+001°)
1.61808003764305e+003	(-2.56244270880013e+002dB,-2.04398823009143e+001°)
1.62181009735891e+003	(-2.56002592361771e+002dB,-2.04873165698613e+001°)
1.62554875575047e+003	(-2.55760906016233e+002dB,-2.05348637684741e+001°)
1.62929603263970e+003	(-2.55519211806484e+002dB,-2.05825241794531e+001°)
1.63305194789432e+003	(-2.55277509695381e+002dB,-2.06302980863258e+001°)
1.63681652142779e+003	(-2.55035799645768e+002dB,-2.06781857729000e+001°)
1.64058977319952e+003	(-2.54794081620066e+002dB,-2.07261875244097e+001°)
1.64437172321491e+003	(-2.54552355580750e+002dB,-2.07743036265848e+001°)
1.64816239152549e+003	(-2.54310621489949e+002dB,-2.08225343660888e+001°)
1.65196179822900e+003	(-2.54068879309717e+002dB,-2.08708800300780e+001°)
1.65576996346951e+003	(-2.53827129001798e+002dB,-2.09193409068726e+001°)
1.65958690743754e+003	(-2.53585370527972e+002dB,-2.09679172862453e+001°)
1.66341265037015e+003	(-2.53343603849612e+002dB,-2.10166094573035e+001°)
1.66724721255104e+003	(-2.53101828928115e+002dB,-2.10654177117505e+001°)
1.67109061431069e+003	(-2.52860045724305e+002dB,-2.11143423406083e+001°)
1.67494287602642e+003	(-2.52618254199354e+002dB,-2.11633836365281e+001°)
1.67880401812254e+003	(-2.52376454313840e+002dB,-2.12125418930346e+001°)
1.68267406107045e+003	(-2.52134646028336e+002dB,-2.12618174045358e+001°)
1.68655302538872e+003	(-2.51892829303066e+002dB,-2.13112104656715e+001°)
1.69044093164324e+003	(-2.51651004098307e+002dB,-2.13607213725845e+001°)
1.69433780044731e+003	(-2.51409170373900e+002dB,-2.14103504221916e+001°)
1.69824365246172e+003	(-2.51167328089696e+002dB,-2.14600979123415e+001°)
1.70215850839493e+003	(-2.50925477205219e+002dB,-2.15099641413935e+001°)
1.70608238900310e+003	(-2.50683617679810e+002dB,-2.15599494090038e+001°)
1.71001531509027e+003	(-2.50441749472653e+002dB,-2.16100540154461e+001°)
1.71395730750840e+003	(-2.50199872542778e+002dB,-2.16602782618157e+001°)
1.71790838715757e+003	(-2.49957986848884e+002dB,-2.17106224502011e+001°)
1.72186857498598e+003	(-2.49716092349498e+002dB,-2.17610868838377e+001°)
1.72583789199018e+003	(-2.49474189003061e+002dB,-2.18116718666363e+001°)
1.72981635921508e+003	(-2.49232276767782e+002dB,-2.18623777034407e+001°)
1.73380399775412e+003	(-2.48990355601616e+002dB,-2.19132046998896e+001°)
1.73780082874935e+003	(-2.48748425462259e+002dB,-2.19641531623941e+001°)
1.74180687339159e+003	(-2.48506486307339e+002dB,-2.20152233985797e+001°)
1.74582215292048e+003	(-2.48264538094189e+002dB,-2.20664157172637e+001°)
1.74984668862463e+003	(-2.48022580780005e+002dB,-2.21177304273312e+001°)
1.75388050184174e+003	(-2.47780614321701e+002dB,-2.21691678396745e+001°)
1.75792361395867e+003	(-2.47538638675907e+002dB,-2.22207282646926e+001°)
1.76197604641161e+003	(-2.47296653799290e+002dB,-2.22724120153183e+001°)
1.76603782068614e+003	(-2.47054659648102e+002dB,-2.23242194038619e+001°)
1.77010895831740e+003	(-2.46812656178548e+002dB,-2.23761507448071e+001°)
1.77418948089014e+003	(-2.46570643346388e+002dB,-2.24282063532899e+001°)
1.77827941003890e+003	(-2.46328621107329e+002dB,-2.24803865448317e+001°)
1.78237876744807e+003	(-2.46086589416869e+002dB,-2.25326916365189e+001°)
1.78648757485203e+003	(-2.45844548230176e+002dB,-2.25851219457124e+001°)
1.79060585403527e+003	(-2.45602497502441e+002dB,-2.26376777917752e+001°)
1.79473362683250e+003	(-2.45360437188319e+002dB,-2.26903594938119e+001°)
1.79887091512876e+003	(-2.45118367242410e+002dB,-2.27431673729235e+001°)
1.80301774085954e+003	(-2.44876287619182e+002dB,-2.27961017506364e+001°)
1.80717412601090e+003	(-2.44634198272678e+002dB,-2.28491629493488e+001°)
1.81134009261958e+003	(-2.44392099156917e+002dB,-2.29023512931121e+001°)
1.81551566277311e+003	(-2.44149990225527e+002dB,-2.29556671060219e+001°)
1.81970085860996e+003	(-2.43907871432008e+002dB,-2.30091107137061e+001°)
1.82389570231961e+003	(-2.43665742729677e+002dB,-2.30626824428985e+001°)
1.82810021614272e+003	(-2.43423604071508e+002dB,-2.31163826209737e+001°)
1.83231442237119e+003	(-2.43181455410255e+002dB,-2.31702115763580e+001°)
1.83653834334832e+003	(-2.42939296698533e+002dB,-2.32241696385235e+001°)
1.84077200146893e+003	(-2.42697127888638e+002dB,-2.32782571386488e+001°)
1.84501541917945e+003	(-2.42454948932694e+002dB,-2.33324744072814e+001°)
1.84926861897805e+003	(-2.42212759782636e+002dB,-2.33868217776741e+001°)
1.85353162341478e+003	(-2.41970560389999e+002dB,-2.34412995828617e+001°)
1.85780445509167e+003	(-2.41728350706227e+002dB,-2.34959081577869e+001°)
1.86208713666284e+003	(-2.41486130682543e+002dB,-2.35506478377437e+001°)
1.86637969083464e+003	(-2.41243900269758e+002dB,-2.36055189597420e+001°)
1.87068214036577e+003	(-2.41001659418609e+002dB,-2.36605218609003e+001°)
1.87499450806739e+003	(-2.40759408079556e+002dB,-2.37156568803891e+001°)
1.87931681680324e+003	(-2.40517146202808e+002dB,-2.37709243575432e+001°)
1.88364908948977e+003	(-2.40274873738323e+002dB,-2.38263246335692e+001°)
1.88799134909627e+003	(-2.40032590635790e+002dB,-2.38818580498881e+001°)
1.89234361864495e+003	(-2.39790296844721e+002dB,-2.39375249494028e+001°)
1.89670592121112e+003	(-2.39547992314324e+002dB,-2.39933256760972e+001°)
1.90107827992327e+003	(-2.39305676993559e+002dB,-2.40492605751315e+001°)
1.90546071796322e+003	(-2.39063350831191e+002dB,-2.41053299923708e+001°)
1.90985325856621e+003	(-2.38821013775682e+002dB,-2.41615342749724e+001°)
1.91425592502106e+003	(-2.38578665775234e+002dB,-2.42178737712805e+001°)
1.91866874067026e+003	(-2.38336306777857e+002dB,-2.42743488302691e+001°)
1.92309172891013e+003	(-2.38093936731264e+002dB,-2.43309598025573e+001°)
1.92752491319091e+003	(-2.37851555582899e+002dB,-2.43877070396720e+001°)
1.93196831701689e+003	(-2.37609163280000e+002dB,-2.44445908937456e+001°)
1.93642196394658e+003	(-2.37366759769488e+002dB,-2.45016117188231e+001°)
1.94088587759275e+003	(-2.37124344998058e+002dB,-2.45587698695094e+001°)
1.94536008162263e+003	(-2.36881918912162e+002dB,-2.46160657017650e+001°)
1.94984459975802e+003	(-2.36639481457926e+002dB,-2.46734995723247e+001°)
1.95433945577536e+003	(-2.36397032581294e+002dB,-2.47310718395378e+001°)
1.95884467350596e+003	(-2.36154572227872e+002dB,-2.47887828625038e+001°)
1.96336027683602e+003	(-2.35912100343033e+002dB,-2.48466330014452e+001°)
1.96788628970681e+003	(-2.35669616871918e+002dB,-2.49046226180081e+001°)
1.97242273611482e+003	(-2.35427121759301e+002dB,-2.49627520747163e+001°)
1.97696964011183e+003	(-2.35184614949796e+002dB,-2.50210217353914e+001°)
1.98152702580507e+003	(-2.34942096387624e+002dB,-2.50794319646262e+001°)
1.98609491735734e+003	(-2.34699566016923e+002dB,-2.51379831288450e+001°)
1.99067333898715e+003	(-2.34457023781344e+002dB,-2.51966755951249e+001°)
1.99526231496885e+003	(-2.34214469624400e+002dB,-2.52555097317240e+001°)
1.99986186963271e+003	(-2.33971903489222e+002dB,-2.53144859080710e+001°)
2.00447202736513e+003	(-2.33729325318756e+002dB,-2.53736044952366e+001°)
2.00909281260870e+003	(-2.33486735055644e+002dB,-2.54328658647074e+001°)
2.01372424986236e+003	(-2.33244132642248e+002dB,-2.54922703897725e+001°)
2.01836636368153e+003	(-2.33001518020567e+002dB,-2.55518184445892e+001°)
2.02301917867824e+003	(-2.32758891132436e+002dB,-2.56115104045549e+001°)
2.02768271952125e+003	(-2.32516251919346e+002dB,-2.56713466463356e+001°)
2.03235701093619e+003	(-2.32273600322499e+002dB,-2.57313275478004e+001°)
2.03704207770568e+003	(-2.32030936282776e+002dB,-2.57914534878956e+001°)
2.04173794466950e+003	(-2.31788259740832e+002dB,-2.58517248469618e+001°)
2.04644463672464e+003	(-2.31545570637028e+002dB,-2.59121420064134e+001°)
2.05116217882553e+003	(-2.31302868911321e+002dB,-2.59727053489284e+001°)
2.05589059598411e+003	(-2.31060154503542e+002dB,-2.60334152584582e+001°)
2.06062991326997e+003	(-2.30817427353101e+002dB,-2.60942721201865e+001°)
2.06538015581049e+003	(-2.30574687399158e+002dB,-2.61552763203858e+001°)
2.07014134879101e+003	(-2.30331934580518e+002dB,-2.62164282467621e+001°)
2.07491351745487e+003	(-2.30089168835751e+002dB,-2.62777282883521e+001°)
2.07969668710366e+003	(-2.29846390103115e+002dB,-2.63391768350817e+001°)
2.08449088309725e+003	(-2.29603598320553e+002dB,-2.64007742785374e+001°)
2.08929613085400e+003	(-2.29360793425674e+002dB,-2.64625210111481e+001°)
2.09411245585086e+003	(-2.29117975355812e+002dB,-2.65244174270315e+001°)
2.09893988362349e+003	(-2.28875144047987e+002dB,-2.65864639215166e+001°)
2.10377843976644e+003	(-2.28632299438842e+002dB,-2.66486608909355e+001°)
2.10862814993325e+003	(-2.28389441464855e+002dB,-2.67110087331922e+001°)
2.11348903983661e+003	(-2.28146570062073e+002dB,-2.67735078473659e+001°)
2.11836113524846e+003	(-2.27903685166202e+002dB,-2.68361586337691e+001°)
2.12324446200018e+003	(-2.27660786712758e+002dB,-2.68989614941875e+001°)
2.12813904598267e+003	(-2.27417874636797e+002dB,-2.69619168316915e+001°)
2.13304491314654e+003	(-2.27174948873167e+002dB,-2.70250250505736e+001°)
2.13796208950219e+003	(-2.26932009356305e+002dB,-2.70882865564225e+001°)
2.14289060112002e+003	(-2.26689056020407e+002dB,-2.71517017564617e+001°)
2.14783047413050e+003	(-2.26446088799263e+002dB,-2.72152710587423e+001°)
2.15278173472433e+003	(-2.26203107626402e+002dB,-2.72789948731653e+001°)
2.15774440915263e+003	(-2.25960112434935e+002dB,-2.73428736107260e+001°)
2.16271852372698e+003	(-2.25717103157734e+002dB,-2.74069076837465e+001°)
