#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:30:08.994
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
4954.501908047903,2.036993252542624
4988.844874600121,2.026550968999714
5023.425895223872,2.021029057690404
5058.24662003114,2.01331683382279
5093.308710571954,2.005036107028052
5128.613839913648,1.993355914151833
5164.163692720711,1.987838851397302
5199.95996533516,1.980684140288568
5236.004365857504,1.97024556926483
5272.298614228227,1.95707629855603
5308.844442309884,1.953309103864399
5345.643593969717,1.945468821956379
5382.697825162884,1.934916384475406
5420.008904016238,1.918651021947576
5457.57861091271,1.915481381996881
5495.408738576246,1.906984123053434
5533.501092157368,1.896177970057751
5571.857489319298,1.879406297554711
5610.479760324706,1.87968799535893
5649.369748123026,1.869878295426254
5688.529308438417,1.858830217726783
5727.960309858293,1.844480989483011
5767.664633922509,1.842019978971976
5807.644175213121,1.834904922124653
5847.900841444809,1.825652647964406
5888.43655355589,1.812199807801681
5929.253245800001,1.808870210216517
5970.352865838369,1.801067940921419
6011.737374832783,1.793665536711506
6053.408747539136,1.784066427260307
6095.368972401693,1.767272158051512
6137.620051647943,1.774079231411347
6180.164001384161,1.767227569747232
6223.002851691595,1.75917128748536
6266.138646723356,1.745239445353103
6309.573444801933,1.742275924305959
6353.309318517438,1.73124121605301
6397.348354826482,1.716395878251816
6441.692655151774,1.697908388330248
6486.344335482384,1.670866892581258
6531.305526474726,1.662739327662456
6576.578373554205,1.642494068412989
6622.165037017621,1.6210874372302
6668.067692136222,1.592635503916103
6714.288529259527,1.555513239456115
6760.829753919818,1.543766041961387
6807.693586937417,1.516084926887044
6854.882264526617,1.485232346143659
6902.398038402423,1.4493614941116
6950.24317588797,1.40787435110201
6998.419960022738,1.387617136882049
7046.930689671472,1.354759415723805
7095.777679633891,1.319557626265368
7144.963260755134,1.279076489856196
7194.489780036999,1.230924980049851
7244.359600749903,1.208271311899838
7294.57510254569,1.170951467868681
7345.13868157115,1.132138659298923
7396.052750582381,1.089297195160631
7447.319739059892,1.040034363631013
7498.942093324562,1.005482552023262
7550.922276654342,0.9693203119603832
7603.262769401822,0.9281167816232765
7655.966069112565,0.8852729633921228
7709.034690644305,0.8372661437986183
7762.471166286919,0.7883553276820178
7816.2780458833,0.7556438575371859
7870.457896950988,0.7118096408230223
7925.013304804722,0.6673398447525757
7979.946872679769,0.6201571157372556
8035.261221856177,0.5668086351171963
8090.958991783826,0.5226463990932505
8147.0428402084,0.4829719814697283
8203.515443298185,0.4345658231221611
8260.379495771791,0.3874366413794405
8317.637711026713,0.3356674308234228
8375.292821268829,0.2769640095330706
8433.347577642757,0.2323337926239051
8491.804750363144,0.1887562714880997
8550.667128846837,0.1391831496435265
8609.937521846012,0.08876399354020161
8669.61875758217,0.03712238364944787
8729.713683881122,-0.02218950099031496
8790.225168308845,-0.07194033969379364
8851.15609830836,-0.1166769036207731
8912.509381337459,-0.167192042484254
8974.287945007491,-0.2192143027059962
9036.494737223018,-0.2720053915522654
9099.132726322521,-0.3292278645649621
9162.204901220002,-0.3916843178624345
9225.714271547638,-0.4332815077207318
9289.663867799369,-0.4840224248518299
9354.056741475526,-0.5369142738973121
9418.895965228417,-0.5909130350391354
9484.184633008977,-0.6458383188429297
9549.925860214364,-0.7087806334903586
9616.122783836654,-0.7690264305639429
9682.778562612495,-0.8205524481288395
9749.896377173876,-0.8795650203210528
9817.47943019985,-0.942213664166049
9885.530946569395,-1.007215577137043
9954.054173515275,-1.073570443316957
10023.052380779,-1.148128434291488
10092.52886076685,-1.220017986662224
10162.48692870696,-1.272657240375434
10232.92992280755,-1.332429286174514
10303.86120441617,-1.393989320761674
10375.28415818013,-1.456368401037171
10447.20219220801,-1.519768851941295
10519.61873823224,-1.585738680159187
10592.53725177289,-1.661221553457646
10665.96121230258,-1.716309352405351
10739.89412341245,-1.77758911408663
10814.33951297939,-1.842641507054546
10889.30093333434,-1.90951913899492
10964.78196143186,-1.976217075890893
11040.78619902074,-2.043450894963182
11117.31727281592,-2.116073529448101
11194.37883467152,-2.194709948628005
11271.97456175511,-2.252692858931944
11350.10815672316,-2.318344054854017
11428.78334789772,-2.387558711515395
11508.00388944437,-2.458099121003642
11587.77356155126,-2.529451429466787
11668.09617060962,-2.600578243499391
11748.97554939529,-2.674614583497791
11830.41555725165,-2.757250651779927
11912.42008027375,-2.822063276111783
11994.99303149379,-2.891318791413511
12078.1383510678,-2.963369922459569
12161.86000646368,-3.038678361934253
12246.16199265049,-3.11214236833861
12331.04833228909,-3.187110325159472
12416.52307592411,-3.263165363104881
12502.5903021772,-3.343595049217
12589.25411794167,-3.432473035484175
12676.51865857846,-3.500004834449362
12764.38808811344,-3.576145043674872
12852.86659943615,-3.658723789716179
12941.95841449986,-3.745372847044333
13031.66778452299,-3.836439371090325
13121.99899019203,-3.932418727262008
13212.95634186575,-4.042299364748233
13304.54417978091,-4.16771715246121
13396.76687425935,-4.319440653114206
13489.62882591654,-4.46780436443772
13583.13446587154,-4.571106002112681
13677.28825595849,-4.718631514730189
13772.09468893947,-4.920693355077204
13867.55828871888,-5.200117680768752
13963.68361055938,-5.569796471519227
14060.47524129914,-6.009250750218761
14157.93779957082,-6.50475293087509
14256.07593602188,-7.008501485955973
14354.89433353656,-7.51393080136065
14454.39770745928,-8.004722333187019
14554.59080581966,-8.491296721058317
14655.47840955912,-8.978697644925136
14757.06533275894,-9.468019554247581
14859.35642287007,-9.954745716786558
14962.35656094433,-10.4384954403498
15066.07066186742,-10.92010876089656
15170.50367459337,-11.39955524428309
15275.66058238073,-11.87995424116624
15381.54640303035,-12.35592380850314
15488.16618912482,-12.84204403934755
15595.52502826954,-13.30044494773539
15703.62804333553,-13.76148709258916
15812.48039270383,-14.22054975952761
15922.0872705117,-14.68297368401892
16032.45390690042,-15.14149804794608
16143.58556826487,-15.60235833123649
16255.48755750484,-16.06014784351166
16368.16521427809,-16.51215207677419
16481.62391525509,-16.96079098122414
16595.86907437561,-17.40779910611683
16710.90614310708,-17.85922122624177
16826.74061070468,-18.30534771084636
16943.37800447328,-18.73219343566625
17060.82389003124,-19.1698898912905
17179.08387157588,-19.60631483774336
17298.16359215102,-20.03905934862645
17418.06873391614,-20.45708675686855
17538.80501841762,-20.88962881757763
17660.37820686165,-21.32518876539248
17782.79410038923,-21.75401161108554
17906.05854035295,-22.16159431045553
18030.17740859569,-22.58670113319215
18155.15662773136,-22.99879580869783
